,City,FlightNumber,FlightStatus,OriginAirport,ScheduledTime,AirLine
2177,EDDS,OS 111,Arrived,Vienna,2022-06-08 07:30+02:00,Austrian
2178,EDDS,LH 94,Arrived,Frankfurt-am-Main,2022-06-08 08:10+02:00,Lufthansa
2179,EDDS,OCN 13,Arrived,Cancún,2022-06-08 09:37+02:00,OCN
2180,EDDS,OCN 5,Arrived,Punta Cana,2022-06-08 09:24+02:00,OCN
2181,EDDS,OCN 77,Arrived,Montréal,2022-06-08 09:53+02:00,OCN
2182,EDDS,OU 4438,Arrived,Split,2022-06-08 09:35+02:00,Croatia
2183,EDDS,TK 1629,Arrived,Istanbul,2022-06-08 09:25+02:00,Turkish
2184,EDDS,U2 6435,Arrived,London,2022-06-08 09:10+02:00,easyJet
2185,EDDS,UA 194,Arrived,San Francisco,2022-06-08 09:40+02:00,United
2186,EDDS,UA 953,Arrived,Chicago,2022-06-08 09:45+02:00,United
2187,EDDS,UX 1515,Arrived,Madrid,2022-06-08 09:40+02:00,Air Europa
2188,EDDS,VY 1812,Arrived,Barcelona,2022-06-08 09:10+02:00,Vueling
2189,EDDS,4Y 13,Arrived,Cancún,2022-06-08 10:25+02:00,Airbus Transport International
2190,EDDS,4Y 5,Arrived,Punta Cana,2022-06-08 10:05+02:00,Airbus Transport International
2191,EDDS,4Y 77,Arrived,Montréal,2022-06-08 10:10+02:00,Airbus Transport International
2192,EDDS,A3 802,Arrived,Athens,2022-06-08 10:15+02:00,Aegean
2193,EDDS,BTX 2B,Arrived,Milan,2022-06-08 10:54+02:00,BTX
2194,EDDS,BTX 8H,Arrived,Unknown,2022-06-08 10:33+02:00,BTX
2195,EDDS,EI 352,Arrived,Dublin,2022-06-08 10:45+02:00,Aer Lingus
2196,EDDS,EW 1787,Arrived,Palma De Mallorca,2022-06-08 10:45+02:00,Eurowings
2197,EDDS,EW 1991,Arrived,Palma De Mallorca,2022-06-08 10:40+02:00,Eurowings
2198,EDDS,LH 1781,Arrived,Lisbon,2022-06-08 10:15+02:00,Lufthansa
2199,EDDS,LH 1789,Arrived,Porto,2022-06-08 10:05+02:00,Lufthansa
2200,EDDS,LH 2005,Arrived,Duesseldorf,2022-06-08 10:35+02:00,Lufthansa
2201,EDDS,LH 2051,Arrived,Hamburg,2022-06-08 10:00+02:00,Lufthansa
2202,EDDS,LH 2123,Arrived,Dresden,2022-06-08 10:50+02:00,Lufthansa
2203,EDDS,LH 2135,Arrived,Münster,2022-06-08 10:15+02:00,Lufthansa
2204,EDDS,LH 2145,Arrived,Stuttgart,2022-06-08 10:35+02:00,Lufthansa
2205,EDDS,LH 2165,Arrived,Leipzig,2022-06-08 10:45+02:00,Lufthansa
2206,EDDS,LH 2177,Arrived,Paderborn,2022-06-08 10:30+02:00,Lufthansa
2207,EDDS,LH 2189,Arrived,Bremen,2022-06-08 10:35+02:00,Lufthansa
2208,EDDS,LH 2227,Arrived,Paris,2022-06-08 10:30+02:00,Lufthansa
2209,EDDS,LH 2247,Arrived,Lyon,2022-06-08 10:50+02:00,Lufthansa
2210,EDDS,OU 4436,Arrived,Zagreb,2022-06-08 08:00+02:00,Croatia
2211,EDDS,LO 351,Arrived,Warsaw,2022-06-08 09:10+02:00,LOT - Polish
2212,EDDS,LH 481,Arrived,Denver,2022-06-08 09:55+02:00,Lufthansa
2213,EDDS,LH 2271,Arrived,Nice,2022-06-08 10:15+02:00,Lufthansa
2214,EDDS,LH 2283,Arrived,Brussels,2022-06-08 10:05+02:00,Lufthansa
2215,EDDS,LH 2301,Arrived,Amsterdam,2022-06-08 10:15+02:00,Lufthansa
2216,EDDS,LH 2325,Arrived,Vienna,2022-06-08 10:10+02:00,Lufthansa
2217,EDDS,LH 2341,Arrived,Graz,2022-06-08 10:40+02:00,Lufthansa
2218,EDDS,LH 2367,Arrived,Zurich,2022-06-08 10:10+02:00,Lufthansa
2219,EDDS,LH 2383,Arrived,Geneva,2022-06-08 10:40+02:00,Lufthansa
2220,EDDS,LH 2395,Arrived,Bâle/Mulhouse,2022-06-08 10:45+02:00,Lufthansa
2221,EDDS,LH 2439,Arrived,Copenhagen,2022-06-08 10:20+02:00,Lufthansa
2222,EDDS,LH 413,Arrived,Newark,2022-06-08 10:25+02:00,Lufthansa
2223,EDDS,LH 495,Arrived,Toronto,2022-06-08 10:10+02:00,Lufthansa
2224,EDDS,LH 683,Arrived,Tel Aviv Yafo,2022-06-08 10:15+02:00,Lufthansa
2225,EDDS,LH 98,Arrived,Frankfurt-am-Main,2022-06-08 10:10+02:00,Lufthansa
2226,EDDS,PC 5031,Arrived,Antalya,2022-06-08 10:15+02:00,Pegasus
2227,EDDS,UA 102,Arrived,Houston,2022-06-08 10:05+02:00,United
2228,EDDS,XQ 714,Arrived,Ankara,2022-06-08 10:10+02:00,SunExpress
2229,EDDS,4Y 811,Arrived,Lamezia Terme,2022-06-08 11:05+02:00,Airbus Transport International
2230,EDDS,BA 950,Arrived,London,2022-06-08 11:50+02:00,British Airways
2231,EDDS,DAIVB,Arrived,Luqa,2022-06-08 11:00+02:00,DAIVB
2232,EDDS,DE 1509,Arrived,Palma De Mallorca,2022-06-08 11:30+02:00,Condor
2233,EDDS,DE 1597,Arrived,Kerkyra Island,2022-06-08 11:35+02:00,Condor
2234,EDDS,DE 1787,Arrived,Nea Anchialos,2022-06-08 11:20+02:00,Condor
2235,EDDS,EN 8193,CanceledUncertain,Firenze,2022-06-08 11:00+02:00,Air Dolomiti
2236,EDDS,EN 8201,Arrived,Venice,2022-06-08 11:00+02:00,Air Dolomiti
2237,EDDS,EN 8239,Arrived,Bologna,2022-06-08 11:00+02:00,Air Dolomiti
2238,EDDS,EN 8285,Arrived,Milan,2022-06-08 11:00+02:00,Air Dolomiti
2239,EDDS,EW 1993,Arrived,Palma De Mallorca,2022-06-08 11:25+02:00,Eurowings
2240,EDDS,IB 3190,Arrived,Madrid,2022-06-08 11:35+02:00,Iberia
2241,EDDS,KL 1793,Arrived,Amsterdam,2022-06-08 11:00+02:00,KLM
2242,EDDS,KM 306,Arrived,Luqa,2022-06-08 11:05+02:00,Air Malta
2243,EDDS,LH 100,Arrived,Frankfurt-am-Main,2022-06-08 11:10+02:00,Lufthansa
2244,EDDS,LH 2007,Arrived,Duesseldorf,2022-06-08 11:30+02:00,Lufthansa
2245,EDDS,LH 2053,Arrived,Hamburg,2022-06-08 11:25+02:00,Lufthansa
2246,EDDS,LH 2285,Arrived,Brussels,2022-06-08 11:15+02:00,Lufthansa
2247,EDDS,LH 2317,Arrived,Luxembourg,2022-06-08 11:10+02:00,Lufthansa
2248,EDDS,LH 2377,Arrived,Zurich,2022-06-08 11:25+02:00,Lufthansa
2249,EDDS,LH 2471,Arrived,London,2022-06-08 11:50+02:00,Lufthansa
2250,EDDS,NL 6770,CanceledUncertain,Strasbourg,2022-06-08 11:55+02:00,Amelia International
2251,EDDS,OCN 2L,Arrived,Lamezia Terme,2022-06-08 11:07+02:00,OCN
2252,EDDS,PC 1019,Arrived,Istanbul,2022-06-08 11:45+02:00,Pegasus
2253,EDDS,U2 1887,Arrived,Manchester,2022-06-08 11:05+02:00,easyJet
2254,EDDS,X3 6579,Arrived,Houmt El Souk,2022-06-08 11:50+02:00,TUIfly
2255,EDDS,4Y 1255,Arrived,Kos Island,2022-06-08 12:35+02:00,Airbus Transport International
2256,EDDS,LH 1975,Arrived,Cologne,2022-06-08 11:10+02:00,Lufthansa
2257,EDDS,LH 1935,Arrived,Berlin,2022-06-08 12:00+02:00,Lufthansa
2258,EDDS,LH 2055,Arrived,Hamburg,2022-06-08 12:30+02:00,Lufthansa
2259,EDDS,LH 2303,Arrived,Amsterdam,2022-06-08 12:35+02:00,Lufthansa
2260,EDDS,LH 2705,Arrived,Souda,2022-06-08 12:20+02:00,Lufthansa
2261,EDDS,LH 415,Arrived,District of Columbia,2022-06-08 12:30+02:00,Lufthansa
2262,EDDS,LH 435,Arrived,Chicago,2022-06-08 12:45+02:00,Lufthansa
2263,EDDS,OCN 1A,Arrived,Unknown,2022-06-08 12:40+02:00,OCN
2264,EDDS,RO 315,Arrived,Bucharest,2022-06-08 12:05+02:00,TAROM
2265,EDDS,TK 7738,Arrived,Istanbul,2022-06-08 12:00+02:00,Turkish
2266,EDDS,TP 558,Arrived,Lisbon,2022-06-08 12:50+02:00,TAP Air Portugal
2267,EDDS,TU 892,Arrived,Monastir,2022-06-08 12:45+02:00,Tunisair
2268,EDDS,VY 3840,Arrived,Palma De Mallorca,2022-06-08 12:20+02:00,Vueling
2269,EDDS,X3 4283,Arrived,Heraklion,2022-06-08 12:50+02:00,TUIfly
2270,EDDS,X3 4807,Arrived,Kos Island,2022-06-08 12:15+02:00,TUIfly
2271,EDDS,XQ 130,Arrived,Antalya,2022-06-08 12:20+02:00,SunExpress
2272,EDDS,4Y 1663,Arrived,Antalya,2022-06-08 13:20+02:00,Airbus Transport International
2273,EDDS,DY 1156,Arrived,Oslo,2022-06-08 13:15+02:00,Norwegian Air Shuttle
2274,EDDS,EK 49,Arrived,Dubai City,2022-06-08 13:15+02:00,Emirates
2275,EDDS,FI 532,Arrived,Reykjavik,2022-06-08 13:05+02:00,Icelandair
2276,EDDS,KL 1795,Arrived,Amsterdam,2022-06-08 13:25+02:00,KLM
2277,EDDS,LH 104,Arrived,Frankfurt-am-Main,2022-06-08 13:10+02:00,Lufthansa
2278,EDDS,LH 1651,Arrived,Bucharest,2022-06-08 13:50+02:00,Lufthansa
2279,EDDS,LH 1703,Arrived,Sofia,2022-06-08 13:50+02:00,Lufthansa
2280,EDDS,LH 1713,Arrived,Tirana,2022-06-08 13:45+02:00,Lufthansa
2281,EDDS,LH 1811,Arrived,Barcelona,2022-06-08 13:45+02:00,Lufthansa
2282,EDDS,LH 1825,Arrived,Bilbao,2022-06-08 13:40+02:00,Lufthansa
2283,EDDS,LH 1855,CanceledUncertain,Milan,2022-06-08 13:45+02:00,Lufthansa
2284,EDDS,LH 1915,Arrived,Palermo,2022-06-08 13:55+02:00,Lufthansa
2285,EDDS,LH 2013,Arrived,Duesseldorf,2022-06-08 13:40+02:00,Lufthansa
2286,EDDS,LH 2229,Arrived,Paris,2022-06-08 13:40+02:00,Lufthansa
2287,EDDS,LH 2249,Arrived,Lyon,2022-06-08 13:55+02:00,Lufthansa
2288,EDDS,LH 2429,Arrived,Goteborg,2022-06-08 13:50+02:00,Lufthansa
2289,EDDS,LH 1931,Arrived,Berlin,2022-06-08 11:00+02:00,Lufthansa
2290,EDDS,LH 1809,Arrived,Barcelona,2022-06-08 11:20+02:00,Lufthansa
2291,EDDS,LH 1867,Arrived,Rome,2022-06-08 12:20+02:00,Lufthansa
2292,EDDS,LH 2453,Arrived,Oslo,2022-06-08 13:50+02:00,Lufthansa
2293,EDDS,LH 2473,Arrived,London,2022-06-08 13:45+02:00,Lufthansa
2294,EDDS,LH 2501,Arrived,Manchester,2022-06-08 13:40+02:00,Lufthansa
2295,EDDS,LH 2517,Arrived,Dublin,2022-06-08 13:50+02:00,Lufthansa
2296,EDDS,LH 453,Arrived,Los Angeles,2022-06-08 13:25+02:00,Lufthansa
2297,EDDS,LH 467,Arrived,San Diego,2022-06-08 13:35+02:00,Lufthansa
2298,EDDS,LH 477,Arrived,Vancouver,2022-06-08 13:15+02:00,Lufthansa
2299,EDDS,LH 501,Arrived,Rio de Janeiro,2022-06-08 13:10+02:00,Lufthansa
2300,EDDS,NOZ 56MG,Arrived,Oslo,2022-06-08 13:08+02:00,NOZ
2301,EDDS,OCN 8Z,Arrived,Unknown,2022-06-08 13:43+02:00,OCN
2302,EDDS,QR 57,Arrived,Doha,2022-06-08 13:30+02:00,Qatar Airways
2303,EDDS,SV 175,Arrived,Jeddah,2022-06-08 13:30+02:00,Saudia
2304,EDDS,TK 1633,Arrived,Istanbul,2022-06-08 13:35+02:00,Turkish
2305,EDDS,TK 4310,Arrived,Antalya,2022-06-08 13:00+02:00,Turkish
2306,EDDS,XQ 976,Arrived,İzmir,2022-06-08 13:20+02:00,SunExpress
2307,EDDS,EN 8203,Arrived,Venice,2022-06-08 14:30+02:00,Air Dolomiti
2308,EDDS,EN 8219,Arrived,Bari,2022-06-08 14:30+02:00,Air Dolomiti
2309,EDDS,EN 8241,Arrived,Bologna,2022-06-08 14:30+02:00,Air Dolomiti
2310,EDDS,EN 8295,CanceledUncertain,Genova,2022-06-08 14:40+02:00,Air Dolomiti
2311,EDDS,EW 6614,Arrived,Prishtina,2022-06-08 14:30+02:00,Eurowings
2312,EDDS,LH 106,Arrived,Frankfurt-am-Main,2022-06-08 14:10+02:00,Lufthansa
2313,EDDS,LH 1613,Arrived,Warsaw,2022-06-08 14:45+02:00,Lufthansa
2314,EDDS,LH 1631,Arrived,Wrocław,2022-06-08 14:20+02:00,Lufthansa
2315,EDDS,LH 1637,Arrived,Poznań,2022-06-08 14:20+02:00,Lufthansa
2316,EDDS,LH 1643,Arrived,Gdańsk,2022-06-08 14:45+02:00,Lufthansa
2317,EDDS,LH 1657,Arrived,Timişoara,2022-06-08 14:30+02:00,Lufthansa
2318,EDDS,LH 1665,Arrived,Sibiu,2022-06-08 14:50+02:00,Lufthansa
2319,EDDS,LH 1669,Arrived,Cluj-Napoca,2022-06-08 14:50+02:00,Lufthansa
2320,EDDS,LH 1677,Arrived,Budapest,2022-06-08 14:50+02:00,Lufthansa
2321,EDDS,LH 1691,Arrived,Prague,2022-06-08 14:20+02:00,Lufthansa
2322,EDDS,LH 1697,Arrived,Ljubljana,2022-06-08 14:05+02:00,Lufthansa
2323,EDDS,LH 1727,Arrived,Zagreb,2022-06-08 14:40+02:00,Lufthansa
2324,EDDS,LH 1735,Arrived,Belgrade,2022-06-08 14:40+02:00,Lufthansa
2325,EDDS,LH 1751,Arrived,Athens,2022-06-08 14:45+02:00,Lufthansa
2326,EDDS,LH 1783,Arrived,Porto,2022-06-08 14:55+02:00,Lufthansa
2327,EDDS,LH 1801,Arrived,Madrid,2022-06-08 14:25+02:00,Lufthansa
2328,EDDS,LH 1821,Arrived,Ibiza Town,2022-06-08 14:30+02:00,Lufthansa
2329,EDDS,LH 1843,Arrived,Valencia,2022-06-08 14:30+02:00,Lufthansa
2330,EDDS,LH 1875,Arrived,Rome,2022-06-08 14:25+02:00,Lufthansa
2331,EDDS,LH 1877,Arrived,Nápoli,2022-06-08 14:50+02:00,Lufthansa
2332,EDDS,LH 1897,Arrived,Ancona,2022-06-08 14:40+02:00,Lufthansa
2333,EDDS,LH 1907,Arrived,Catania,2022-06-08 14:05+02:00,Lufthansa
2334,EDDS,LH 1937,Arrived,Berlin,2022-06-08 14:00+02:00,Lufthansa
2335,EDDS,LH 1977,Arrived,Cologne,2022-06-08 14:00+02:00,Lufthansa
2336,EDDS,LH 2015,Arrived,Duesseldorf,2022-06-08 14:40+02:00,Lufthansa
2337,EDDS,LH 2059,Arrived,Hamburg,2022-06-08 14:30+02:00,Lufthansa
2338,EDDS,LH 2097,Arrived,Hanover,2022-06-08 14:05+02:00,Lufthansa
2339,EDDS,LH 2125,Arrived,Dresden,2022-06-08 14:05+02:00,Lufthansa
2340,EDDS,EN 8195,CanceledUncertain,Firenze,2022-06-08 14:40+02:00,Air Dolomiti
2341,EDDS,AHO 182T,Arrived,Unknown,2022-06-08 14:26+02:00,AHO
2342,EDDS,AF 1622,Arrived,Paris,2022-06-08 14:40+02:00,Air France
2343,EDDS,LH 2147,Arrived,Stuttgart,2022-06-08 14:25+02:00,Lufthansa
2344,EDDS,LH 2193,Arrived,Bremen,2022-06-08 14:40+02:00,Lufthansa
2345,EDDS,LH 2273,Arrived,Nice,2022-06-08 14:50+02:00,Lufthansa
2346,EDDS,LH 2287,Arrived,Brussels,2022-06-08 14:45+02:00,Lufthansa
2347,EDDS,LH 2329,Arrived,Vienna,2022-06-08 14:15+02:00,Lufthansa
2348,EDDS,LH 2343,Arrived,Graz,2022-06-08 14:20+02:00,Lufthansa
2349,EDDS,LH 2369,Arrived,Zurich,2022-06-08 14:05+02:00,Lufthansa
2350,EDDS,LH 2385,Arrived,Geneva,2022-06-08 14:15+02:00,Lufthansa
2351,EDDS,LH 2397,Arrived,Bâle/Mulhouse,2022-06-08 14:15+02:00,Lufthansa
2352,EDDS,LH 2405,Arrived,Tallinn,2022-06-08 14:20+02:00,Lufthansa
2353,EDDS,LH 2415,Arrived,Stockholm,2022-06-08 14:00+02:00,Lufthansa
2354,EDDS,LH 2435,Arrived,Billund,2022-06-08 14:50+02:00,Lufthansa
2355,EDDS,LH 2441,Arrived,Copenhagen,2022-06-08 14:20+02:00,Lufthansa
2356,EDDS,LH 2461,Arrived,Helsinki,2022-06-08 14:25+02:00,Lufthansa
2357,EDDS,MS 787,Arrived,Cairo,2022-06-08 14:55+02:00,EgyptAir
2358,EDDS,OS 103,Arrived,Vienna,2022-06-08 14:35+02:00,Austrian
2359,EDDS,UA 760,Arrived,Denver,2022-06-08 14:05+02:00,United
2360,EDDS,BA 952,Arrived,London,2022-06-08 15:35+02:00,British Airways
2361,EDDS,LH 2219,Arrived,Toulouse-Blagnac,2022-06-08 15:20+02:00,Lufthansa
2362,EDDS,LH 2231,Arrived,Paris,2022-06-08 15:55+02:00,Lufthansa
2363,EDDS,LH 2263,Arrived,Marseille,2022-06-08 15:15+02:00,Lufthansa
2364,EDDS,4U 91XA,Arrived,Hamburg,2022-06-08 16:44+02:00,Germanwings
2365,EDDS,DE 1523,Arrived,Gran Canaria Island,2022-06-08 16:15+02:00,Condor
2366,EDDS,DE 25,Arrived,Hurghada,2022-06-08 16:40+02:00,Condor
2367,EDDS,KE 9961,Arrived,Unknown,2022-06-08 16:43+02:00,Korean Air
2368,EDDS,LH 1795,Arrived,Palma De Mallorca,2022-06-08 16:10+02:00,Lufthansa
2369,EDDS,LH 1823,Arrived,Seville,2022-06-08 16:30+02:00,Lufthansa
2370,EDDS,LH 1943,Arrived,Berlin,2022-06-08 16:05+02:00,Lufthansa
2371,EDDS,LH 2017,Arrived,Duesseldorf,2022-06-08 16:40+02:00,Lufthansa
2372,EDDS,LH 2061,Arrived,Hamburg,2022-06-08 16:30+02:00,Lufthansa
2373,EDDS,TI 313,Arrived,Antalya,2022-06-08 16:20+02:00,Tailwind
2374,EDDS,KL 1797,Arrived,Amsterdam,2022-06-08 17:00+02:00,KLM
2375,EDDS,EW 7174,Arrived,Hamburg,2022-06-08 17:00+02:00,Eurowings
2376,EDDS,TU 542,Arrived,Tunis,2022-06-08 16:50+02:00,Tunisair
2377,EDDS,XC 9068,Approaching,Zonguldak,2022-06-08 14:50+02:00,Corendon Air
2378,EDDS,LH 62,Approaching,Frankfurt-am-Main,2022-06-08 09:35+02:00,Lufthansa
2379,EDDS,LH 2134,Approaching,Munich,2022-06-08 08:35+02:00,Lufthansa
2380,EDDS,XQ 256,Unknown,Antalya,2022-06-08 06:00+02:00,SunExpress
2381,EDDS,HT 4320,Arrived,Milan,2022-06-08 08:36+02:00,Air Horizont
2382,EDDS,OS 135,Arrived,Vienna,2022-06-08 07:30+02:00,Austrian
2383,EDDS,LH 140,Arrived,Frankfurt-am-Main,2022-06-08 07:45+02:00,Lufthansa
2384,EDDS,3V 4068,Arrived,Stockholm,2022-06-08 09:33+02:00,ASL  Belgium
2385,EDDS,LH 142,Unknown,Frankfurt-am-Main,2022-06-08 10:45+02:00,Lufthansa
2386,EDDS,TK 1503,Arrived,Istanbul,2022-06-08 10:10+02:00,Turkish
2387,EDDS,FR 7903,Arrived,Dublin,2022-06-08 11:45+02:00,Ryanair
2388,EDDS,FR 7928,Arrived,Palma De Mallorca,2022-06-08 11:35+02:00,Ryanair
2389,EDDS,KL 1881,Arrived,Amsterdam,2022-06-08 11:15+02:00,KLM
2390,EDDS,ADN 12E,Arrived,Unknown,2022-06-08 12:06+02:00,ADN
2391,EDDS,FR 2158,Arrived,Palma De Mallorca,2022-06-08 13:15+02:00,Ryanair
2392,EDDS,LH 144,Arrived,Frankfurt-am-Main,2022-06-08 13:55+02:00,Lufthansa
2393,EDDS,XR 83XL,Arrived,Unknown,2022-06-08 13:10+02:00,Corendon  Europe
2394,EDDS,DE 1035,Arrived,Palma De Mallorca,2022-06-08 14:55+02:00,Condor
2395,EDDS,W6 4613,Arrived,Tuzla,2022-06-08 14:40+02:00,Wizz Air
2396,EDDS,FR 8399,Arrived,Budapest,2022-06-08 15:10+02:00,Ryanair
2397,EDDS,VY 2468,Approaching,Barcelona,2022-06-08 15:55+02:00,Vueling
2398,EDDS,EIS 61,Arrived,Unknown,2022-06-08 16:40+02:00,EIS
2399,EDDS,EW 6824,Arrived,Palma De Mallorca,2022-06-08 16:45+02:00,Eurowings
2400,EDDS,FR 1598,Approaching,Girona,2022-06-08 16:35+02:00,Ryanair
2401,EDDS,FR 7632,Unknown,London,2022-06-08 16:00+02:00,Ryanair
2402,EDDS,MOZ 731,Arrived,Unknown,2022-06-08 09:28+02:00,MOZ
2403,EDDS,PC 5867,Arrived,Antalya,2022-06-08 09:55+02:00,Pegasus
2404,EDDS,AF 1010,Arrived,Paris,2022-06-08 10:55+02:00,Air France
2405,EDDS,QY 3LF,Arrived,Leipzig,2022-06-08 06:02+02:00,EAT Leipzig
2406,EDDS,QY 4621,Arrived,Cologne,2022-06-08 06:13+02:00,EAT Leipzig
2407,EDDS,XC 5301,Arrived,Kayseri,2022-06-08 06:50+02:00,Corendon Air
2408,EDDS,XQ 702,Arrived,Adana,2022-06-08 06:55+02:00,SunExpress
2409,EDDS,XQ 962,Arrived,İzmir,2022-06-08 06:15+02:00,SunExpress
2410,EDDS,4U 29HG,Arrived,Hamburg,2022-06-08 07:25+02:00,Germanwings
2411,EDDS,4U 8000,Arrived,Berlin,2022-06-08 07:23+02:00,Germanwings
2412,EDDS,EW 7046,Arrived,Hamburg,2022-06-08 07:40+02:00,Eurowings
2413,EDDS,EW 8000,Arrived,Berlin,2022-06-08 07:40+02:00,Eurowings
2414,EDDS,LH 126,Arrived,Frankfurt-am-Main,2022-06-08 07:45+02:00,Lufthansa
2415,EDDS,0B 129,Arrived,Bucharest,2022-06-08 08:35+02:00,Blue Air
2416,EDDS,4U 4XB,Arrived,Bremen,2022-06-08 08:43+02:00,Germanwings
2417,EDDS,4U 77K,Arrived,Hanover,2022-06-08 08:39+02:00,Germanwings
2418,EDDS,EW 6616,Arrived,Prishtina,2022-06-08 08:40+02:00,Eurowings
2419,EDDS,OS 177,Arrived,Vienna,2022-06-08 08:15+02:00,Austrian
2420,EDDS,XC 5033,Arrived,Ankara,2022-06-08 08:20+02:00,Corendon Air
2421,EDDS,XQ 790,Arrived,Ankara,2022-06-08 08:35+02:00,SunExpress
2422,EDDS,EW 2003,Arrived,Berlin,2022-06-08 09:35+02:00,Eurowings
2423,EDDS,EW 2031,Arrived,Bremen,2022-06-08 09:05+02:00,Eurowings
2424,EDDS,EW 2053,Arrived,Hanover,2022-06-08 09:05+02:00,Eurowings
2425,EDDS,BY 802P,Arrived,London,2022-06-08 06:20+02:00,TUI Airways
2426,EDDS,SK 657,Arrived,Copenhagen,2022-06-08 09:30+02:00,SAS
2427,EDDS,AF 1408,Arrived,Paris,2022-06-08 10:40+02:00,Air France
2428,EDDS,EW 2529,Arrived,Barcelona,2022-06-08 10:45+02:00,Eurowings
2429,EDDS,EW 2759,Arrived,Vienna,2022-06-08 10:00+02:00,Eurowings
2430,EDDS,EW 2781,Arrived,Budapest,2022-06-08 10:20+02:00,Eurowings
2431,EDDS,LH 128,Arrived,Frankfurt-am-Main,2022-06-08 10:05+02:00,Lufthansa
2432,EDDS,LX 1164,Arrived,Zurich,2022-06-08 10:20+02:00,SWISS
2433,EDDS,TK 1701,Arrived,Istanbul,2022-06-08 10:00+02:00,Turkish
2434,EDDS,TK 7944,Arrived,Antalya,2022-06-08 10:40+02:00,Turkish
2435,EDDS,DE 1525,Arrived,Palma De Mallorca,2022-06-08 11:35+02:00,Condor
2436,EDDS,EW 2463,Arrived,London,2022-06-08 11:50+02:00,Eurowings
2437,EDDS,FH 321,Arrived,Antalya,2022-06-08 11:25+02:00,Freebird
2438,EDDS,PC 5005,Arrived,Antalya,2022-06-08 11:05+02:00,Pegasus
2439,EDDS,TI 631,Arrived,Antalya,2022-06-08 11:10+02:00,Tailwind
2440,EDDS,X3 2715,Arrived,Palma De Mallorca,2022-06-08 11:25+02:00,TUIfly
2441,EDDS,BTX 3C,Arrived,Unknown,2022-06-08 12:55+02:00,BTX
2442,EDDS,EW 2537,Arrived,Málaga,2022-06-08 12:15+02:00,Eurowings
2443,EDDS,EW 2649,Arrived,Faro,2022-06-08 12:40+02:00,Eurowings
2444,EDDS,EW 2819,Arrived,Catania,2022-06-08 12:10+02:00,Eurowings
2445,EDDS,TK 7750,Arrived,Istanbul,2022-06-08 12:40+02:00,Turkish
2446,EDDS,0B 329,Arrived,Sibiu,2022-06-08 13:50+02:00,Blue Air
2447,EDDS,BT 261,Arrived,Riga,2022-06-08 13:35+02:00,Air Baltic
2448,EDDS,EW 2531,Arrived,Valencia,2022-06-08 13:10+02:00,Eurowings
2449,EDDS,IV 330,Arrived,Prishtina,2022-06-08 13:50+02:00,gp aviation
2450,EDDS,KL 1873,Arrived,Amsterdam,2022-06-08 13:45+02:00,KLM
2451,EDDS,LH 130,Arrived,Frankfurt-am-Main,2022-06-08 13:50+02:00,Lufthansa
2452,EDDS,LH 2146,Arrived,Munich,2022-06-08 13:05+02:00,Lufthansa
2453,EDDS,LX 1168,Arrived,Zurich,2022-06-08 13:55+02:00,SWISS
2454,EDDS,PC 1621,Arrived,Kayseri,2022-06-08 13:40+02:00,Pegasus
2455,EDDS,PC 969,Arrived,Istanbul,2022-06-08 13:15+02:00,Pegasus
2456,EDDS,X3 4707,Arrived,Rodes Island,2022-06-08 13:15+02:00,TUIfly
2457,EDDS,3V 4080,Arrived,Unknown,2022-06-08 06:23+02:00,ASL  Belgium
2458,EDDS,KL 1867,Arrived,Amsterdam,2022-06-08 09:10+02:00,KLM
2459,EDDS,LH 2144,Arrived,Munich,2022-06-08 09:15+02:00,Lufthansa
2460,EDDS,XQ 776,Arrived,Konya,2022-06-08 13:00+02:00,SunExpress
2461,EDDS,XQ 972,Arrived,İzmir,2022-06-08 13:55+02:00,SunExpress
2462,EDDS,6I 7422,Arrived,Lübeck,2022-06-08 14:10+02:00,Air Alsie
2463,EDDS,DE 1672,Arrived,Santorini Island,2022-06-08 14:35+02:00,Condor
2464,EDDS,EW 2597,Arrived,Palma De Mallorca,2022-06-08 14:45+02:00,Eurowings
2465,EDDS,EW 2735,Arrived,Kraków,2022-06-08 14:00+02:00,Eurowings
2466,EDDS,EW 2851,Canceled,Bari,2022-06-08 14:05+02:00,Eurowings
2467,EDDS,EW 2861,Canceled,Nápoli,2022-06-08 14:30+02:00,Eurowings
2468,EDDS,LLT 311P,Arrived,Unknown,2022-06-08 14:31+02:00,LLT
2469,EDDS,OS 183,Arrived,Vienna,2022-06-08 14:40+02:00,Austrian
2470,EDDS,SM 2950,Arrived,Hurghada,2022-06-08 14:25+02:00,Air Cairo
2471,EDDS,TK 1703,Arrived,Istanbul,2022-06-08 14:25+02:00,Turkish
2472,EDDS,VY 1866,Arrived,Barcelona,2022-06-08 14:10+02:00,Vueling
2473,EDDS,W2 2448,CanceledUncertain,Hamburg,2022-06-08 14:10+02:00,FlexFlight
2474,EDDS,1I 221,Arrived,Unknown,2022-06-08 15:45+02:00,Deutsche Rettungsflugwacht
2475,EDDS,XQ 152,Arrived,Antalya,2022-06-08 15:35+02:00,SunExpress
2476,EDDS,4U 28GB,Arrived,Berlin,2022-06-08 16:36+02:00,Germanwings
2477,EDDS,EW 2589,Arrived,Palma De Mallorca,2022-06-08 16:20+02:00,Eurowings
